2228.9	0.0	4682.9	24058.6	15209.9	1332.5	8.4	7277.9	1270.4	1285.3
2501.0	0.0	3540.3	24753.7	11271.0	1464.2	11.5	7268.9	2617.4	1727.5
2725.2	0.0	3890.1	24643.2	10730.7	1481.2	12.8	7268.9	2984.3	1798.1
3113.6	0.0	3998.9	22529.3	7729.9	1498.7	15.2	7268.9	3203.9	1966.1
3176.3	0.0	3842.6	22529.3	3444.3	1516.9	17.1	7268.9	3707.9	2058.9
3744.7	0.0	3953.6	22504.6	2004.6	1572.5	21.4	7268.9	3944.8	2190.7
4004.9	0.0	3943.9	20338.0	1129.9	1589.8	22.0	7268.9	3925.1	2252.5
4096.6	0.0	3945.0	18557.2	0.0	1605.5	26.1	7268.9	3935.7	2300.5
4294.4	0.0	4089.7	17239.7	0.0	1621.2	99.7	5763.2	3858.5	2341.2
4385.7	0.0	4106.8	18258.9	0.0	1644.6	115.3	3849.1	3864.7	2387.9
4661.8	0.0	4017.4	17839.0	0.0	1660.5	261.5	3849.1	3817.9	2442.0
4674.6	0.0	4017.3	17058.7	0.0	1676.5	385.4	5201.8	3846.5	2528.9
4647.9	0.0	4010.3	16698.3	0.0	1692.5	422.4	5201.8	3847.9	2595.7
4659.7	0.0	4029.9	15274.5	0.0	1708.7	539.5	6805.6	3877.5	2665.3
4623.1	0.0	4054.3	15954.5	0.0	1724.9	644.3	6805.6	3903.5	2732.8
4634.9	792.0	2999.8	15954.5	0.0	1740.7	751.2	6872.9	3870.5	2866.0
4646.6	1584.0	2881.3	13586.4	0.0	1756.1	853.9	8225.6	3886.0	2958.2
4658.3	2376.0	2886.9	13586.4	0.0	1771.2	856.0	9140.0	3900.0	3043.2
4668.8	3168.0	2908.3	12097.2	0.0	1786.0	856.0	10492.7	3913.1	3122.9
4679.3	4004.0	2936.8	11315.2	0.0	1800.0	858.0	11407.2	3926.1	3237.2
4689.7	5192.0	3039.2	9823.5	0.0	1811.3	858.0	12759.9	3936.8	3295.2
4698.8	6485.6	3077.5	7483.4	0.0	1821.9	858.0	12759.9	3946.2	3337.4
4707.9	7277.6	3073.9	7110.3	0.0	1832.0	858.0	12759.9	3954.6	3361.1
4716.8	7277.6	3050.6	7110.3	0.0	1841.4	960.7	12759.9	3963.5	3382.8
4724.4	7277.6	3046.3	7110.3	0.0	1850.1	960.7	12759.9	3972.9	3396.7
4731.9	7277.6	3023.2	7110.3	0.0	1858.3	1063.5	12759.9	3981.7	3401.2
4553.1	7277.6	2859.5	6800.0	0.0	1933.3	1205.9	12960.0	3988.8	3412.1
4204.3	7920.0	2864.1	6800.0	0.0	2003.6	1247.0	12960.0	3993.3	3424.6
4207.4	8800.0	2863.4	6630.0	0.0	2073.6	1288.1	14256.0	3993.3	3438.5
4208.9	9680.0	2853.2	6460.0	0.0	2143.2	1370.3	14256.0	3993.4	3453.9
4210.2	10472.0	2848.9	6290.0	0.0	2212.6	1411.4	14256.0	3993.4	3472.1
3946.2	10560.0	2835.2	5780.0	0.0	2281.8	1452.5	15552.0	3980.3	3491.1
3946.2	11000.0	2808.0	4930.0	0.0	2350.8	1514.1	15552.0	3967.1	3511.7
3682.2	11616.0	2766.5	4080.0	0.0	2419.7	1575.7	16200.0	3976.0	3534.1
3682.2	12144.0	2723.3	3400.0	0.0	2488.6	1637.4	16200.0	3984.8	3561.4
3418.2	12760.0	2662.5	2720.0	0.0	2557.4	1699.0	16200.0	3993.7	3590.9
