2228.9	0.0	4682.9	24058.6	15209.9	1332.5	0.0	7277.9	1270.4	1219.6
2501.0	0.0	3540.3	24753.7	11271.0	1464.2	0.0	7268.9	2617.4	1639.2
2728.5	0.0	3825.9	24643.2	11217.4	1477.0	25.0	7268.9	3023.9	1769.9
2778.1	0.0	3916.6	23380.1	9131.8	1489.7	21.1	7268.9	3583.2	1976.6
3133.2	0.0	3898.3	22529.3	6091.4	1502.3	25.6	7268.9	4275.4	2089.8
3146.4	0.0	3837.4	22157.8	2879.4	1511.5	21.1	7268.9	4605.2	2229.2
3409.6	0.0	3896.3	21021.4	1129.9	1559.2	26.5	7268.9	4999.9	2310.6
3506.4	0.0	3983.6	19703.9	1129.9	1568.0	27.9	6501.9	5378.6	2431.5
3523.3	0.0	4132.7	19421.7	0.0	1576.7	9.0	5763.2	5849.7	2504.1
3542.4	0.0	4156.5	19578.9	0.0	1585.2	9.3	3849.1	6389.6	2585.0
3563.3	0.0	4060.9	19425.1	0.0	1601.0	74.0	3849.1	6973.9	2669.8
3584.4	0.0	4112.6	18944.0	0.0	1609.1	52.3	3849.1	7555.5	2780.0
3516.1	0.0	4199.2	17374.9	0.0	1617.1	85.1	3849.1	8135.4	2884.0
3503.6	0.0	4226.3	16745.9	0.0	1624.8	86.6	3103.9	8771.2	3002.3
3522.7	0.0	4270.0	16564.0	0.0	1632.4	132.0	2119.0	9478.3	3123.2
3458.9	0.0	3261.4	15725.9	0.0	1639.9	129.3	3253.0	9957.8	3263.8
3475.3	0.0	3351.6	14943.9	0.0	1647.2	115.9	4605.7	10337.4	3383.3
3491.9	0.0	3404.5	13452.1	0.0	1654.3	122.0	4605.7	10671.4	3493.8
3472.3	0.0	3338.4	11027.1	0.0	1661.3	124.2	5958.4	10951.4	3596.7
3491.3	0.0	3393.1	11027.1	0.0	1668.1	263.1	5958.4	11170.1	3720.9
3484.1	0.0	3534.4	9787.8	0.0	1674.8	445.7	7311.1	11264.0	3809.0
3508.8	0.0	3619.7	9787.8	0.0	1681.4	681.4	7311.1	11322.5	3883.0
3530.3	0.0	3675.7	9787.8	0.0	1687.8	681.4	7311.1	11345.1	3928.2
3555.2	0.0	3721.7	9764.8	0.0	1694.0	608.5	7311.1	11367.7	3957.6
3581.8	0.0	3779.3	8664.1	0.0	1700.0	608.5	7311.1	11390.4	3974.2
3611.8	0.0	3816.7	8664.1	0.0	1705.9	549.7	7311.1	11400.5	3973.3
3645.2	0.0	3853.9	8774.6	0.0	1711.5	683.6	7311.1	11410.6	3982.8
3683.1	0.0	3887.6	8500.0	0.0	1748.9	661.1	7695.0	11420.7	3995.1
3720.2	0.0	3918.1	8075.0	0.0	1796.1	854.8	8100.0	11430.9	4009.2
3762.7	0.0	3948.9	7650.0	0.0	1843.1	803.5	8505.0	11441.0	4027.3
3812.3	0.0	3976.6	7225.0	0.0	1889.8	1007.8	8910.0	11451.2	4049.1
3619.3	0.0	4003.2	6800.0	0.0	1936.3	979.2	9315.0	11461.4	4073.5
3503.4	0.0	4027.3	6375.0	0.0	1982.3	1178.6	10125.0	11471.6	4100.9
3344.9	0.0	4045.3	5950.0	0.0	2028.0	1335.2	11016.0	11481.8	4129.1
3281.1	0.0	4056.2	5525.0	0.0	2073.0	1496.0	11826.0	11492.0	4160.3
3174.6	0.0	4063.9	5100.0	0.0	2117.7	1660.6	13122.0	11502.2	4191.0
