2228.9	0.0	4682.9	24058.6	15209.9	1332.5	1.2	7277.9	1270.4	1178.5
2501.0	0.0	3540.3	24753.7	11271.0	1464.2	0.0	7268.9	2617.4	1639.2
2723.9	0.0	3879.3	24643.2	11249.0	1481.2	25.0	7268.9	3036.6	1793.3
2767.5	0.0	3989.8	23069.9	9163.4	1498.7	25.0	7268.9	3724.0	1993.9
2775.5	0.0	3970.3	22870.1	6091.4	1516.9	29.2	7268.9	4329.2	2165.8
2783.3	0.0	4097.1	21749.0	3299.1	1572.5	29.7	7268.9	4729.5	2262.0
2790.7	0.0	4196.3	20179.0	2442.0	1589.8	33.7	7268.9	5201.5	2342.8
2879.8	0.0	4359.4	18330.3	2442.0	1605.5	37.7	6501.9	5735.6	2470.6
3232.4	0.0	4592.7	19095.3	1129.9	1621.2	41.7	5763.2	6232.1	2550.0
3492.2	0.0	4711.3	22675.5	0.0	1637.0	45.7	3849.1	6804.2	2638.1
3501.1	0.0	4859.0	23823.8	0.0	1660.5	194.1	3849.1	7473.9	2732.9
3509.7	0.0	4982.1	22628.7	0.0	1676.5	198.1	3849.1	8141.6	2851.4
3478.5	0.0	5155.8	21758.3	0.0	1692.5	264.5	3849.1	8889.1	2963.4
3373.0	0.0	5268.7	20729.8	0.0	1708.7	301.7	2966.2	9686.4	3090.5
3381.0	0.0	5401.5	18946.5	0.0	1724.9	406.8	3322.6	10567.2	3220.5
3389.1	0.0	5550.1	18865.8	0.0	1740.7	434.8	3471.7	11174.2	3370.8
3398.2	0.0	4362.7	17326.4	0.0	1756.1	438.8	4824.4	11645.6	3499.6
3405.9	0.0	4523.3	15235.4	0.0	1771.2	450.8	5958.4	12118.7	3619.5
3377.0	0.0	4547.5	12858.0	0.0	1786.0	454.8	7311.1	12569.1	3731.9
3384.7	0.0	4716.5	12135.5	0.0	1800.0	462.8	7311.1	12951.5	3864.4
1688.6	0.0	4938.7	12135.5	0.0	1811.3	462.8	8663.8	13176.8	3957.9
1696.6	0.0	5115.8	12389.6	0.0	1821.9	466.8	9578.3	13305.4	4036.9
1704.2	0.0	5215.9	11976.5	0.0	1832.0	466.8	9578.3	13441.8	4081.0
1712.0	0.0	5335.6	11150.3	0.0	1841.4	666.7	10492.7	13578.6	4107.9
1719.8	0.0	5495.3	11150.3	0.0	1850.1	866.7	10492.7	13715.9	4120.0
1726.4	0.0	5605.3	11150.3	0.0	1858.3	1066.6	11407.2	13825.3	4117.5
1733.1	0.0	5720.0	11150.3	0.0	1866.1	1066.6	11407.2	13934.9	4112.0
1739.5	0.0	5830.3	11050.0	0.0	2083.4	1266.6	11407.2	14044.5	4115.0
1743.4	0.0	5936.7	10965.0	0.0	2300.4	1266.5	12150.0	14154.2	4119.7
1747.2	0.0	6021.6	10880.0	0.0	2517.0	1463.6	12150.0	14263.9	4126.7
1750.6	0.0	6126.5	10795.0	0.0	2733.4	1463.7	12150.0	14373.8	4135.3
1550.4	0.0	6231.6	10710.0	0.0	2949.6	1663.5	12150.0	14483.7	4145.2
1552.4	0.0	6311.7	10625.0	0.0	3165.6	1663.5	12960.0	14593.7	4156.3
1553.6	0.0	6413.2	10540.0	0.0	3381.5	1863.3	13608.0	14703.8	4169.1
1554.8	0.0	6507.4	10455.0	0.0	3597.4	2023.1	14256.0	14813.9	4181.4
1556.1	0.0	6603.2	10455.0	0.0	3813.2	2422.7	15066.0	14924.2	4194.5
